lon,lat
306.994,-43.5089
306.995,-38.0516
306.997,-41.3223
307.023,-40.9954
307.034,-37.586
307.037,-38.7769
307.043,-38.7218
307.051,-43.4894
307.052,-40.7831
307.054,-37.9141
307.057,-38.8532
307.069,-37.4897
307.081,-42.5754
307.094,-40.9508
307.127,-42.7533
307.15,-38.2097
307.17,-40.1675
307.171,-41.3454
307.177,-42.9299
307.181,-38.2061
307.183,-37.1457
307.187,-38.0913
307.197,-39.1571
307.197,-37.3241
307.217,-35.9409
307.221,-43.4349
307.227,-40.7915
307.234,-43.3097
307.258,-38.2801
307.271,-38.9593
307.294,-38.8513
307.327,-40.656
307.367,-43.3138
307.38,-37.6176
307.387,-43.6132
307.389,-40.4036
307.405,-42.5213
307.422,-38.1965
307.436,-42.5826
307.453,-37.7521
307.454,-37.3433
307.501,-36.2922
307.534,-39.9439
307.583,-42.2528
307.622,-42.3624
307.641,-41.7714
307.666,-39.9593
307.675,-39.4826
307.679,-42.5458
307.683,-36.6568
307.71,-37.2195
307.735,-43.4026
307.787,-41.4681
307.787,-41.3293
307.805,-41.5772
307.844,-41.6496
307.847,-42.1209
307.891,-41.2595
307.898,-41.7011
307.915,-42.9412
307.927,-41.7764
307.929,-41.2753
307.932,-42.1086
307.938,-41.5669
307.967,-41.8337
307.993,-43.2298
307.997,-42.1794
308.004,-40.2821
308.007,-40.8397
308.007,-40.5792
308.01,-41.5326
308.049,-42.997
308.134,-42.5708
308.143,-41.7076
308.234,-34.8416
308.239,-42.7264
308.255,-40.3365
308.278,-40.8219
308.279,-40.8183
308.339,-41.2405
308.355,-35.2496
308.357,-42.4527
308.406,-41.2583
308.41,-40.5597
308.414,-42.0846
308.417,-41.137
308.458,-41.124
308.474,-42.5459
308.476,-40.4866
308.488,-34.2974
308.497,-41.8339
308.511,-40.5534
308.513,-41.718
308.516,-40.5804
308.528,-41.4942
308.54,-41.1597
308.549,-40.541
308.558,-41.3953
308.575,-41.0491
308.578,-41.7178
308.627,-40.5013
308.629,-41.0567
308.658,-34.8528
308.659,-41.1352
308.659,-40.9001
308.667,-41.374
308.702,-41.9304
308.722,-40.7484
308.723,-41.9687
308.742,-34.4076
308.755,-36.4137
308.756,-36.4962
308.761,-40.6911
308.762,-41.8659
308.782,-34.0986
308.848,-41.8373
308.867,-40.993
308.896,-41.2738
308.906,-41.687
308.933,-41.729
308.941,-41.5681
308.967,-41.0135
309.006,-41.8052
309.078,-36.3878
309.103,-40.3393
309.108,-34.3715
309.151,-36.054
309.156,-40.6815
309.158,-41.5727
309.164,-34.2733
309.175,-41.9605
309.179,-41.7893
309.195,-36.3991
309.215,-33.9591
309.227,-41.6718
309.234,-40.1487
309.251,-41.0727
309.316,-41.2024
309.327,-40.166
309.33,-35.8594
309.448,-41.2843
309.524,-35.8489
309.556,-36.3733
309.575,-33.9131
309.611,-40.3592
309.612,-35.9243
309.614,-36.305
309.638,-36.3305
309.661,-35.9955
309.663,-33.5658
309.676,-40.278
309.681,-33.2653
309.685,-34.0723
309.694,-36.237
309.709,-36.3544
309.73,-32.4208
309.731,-41.2891
309.745,-40.6692
309.752,-36.6328
309.753,-35.855
309.768,-41.3482
309.77,-33.7983
309.792,-36.2767
309.805,-40.7004
309.811,-36.9903
309.816,-36.4296
309.831,-36.7994
309.831,-36.0133
309.857,-35.9758
309.868,-40.9157
309.869,-37.1482
309.882,-40.7682
309.891,-33.4349
309.893,-40.6369
309.91,-36.4699
309.913,-41.1679
309.921,-36.375
309.938,-40.0486
309.939,-41.151
309.947,-35.588
309.95,-35.6334
309.965,-40.3591
309.983,-36.3335
309.99,-36.1269
310.002,-31.8736
310.008,-40.0865
310.013,-36.064
310.032,-36.6502
310.05,-41.3044
310.06,-41.157
310.071,-31.7692
310.074,-35.6984
310.08,-36.6502
310.09,-33.9243
310.102,-36.7948
310.131,-33.9922
310.136,-36.025
310.15,-41.1472
310.187,-33.9072
310.189,-32.2536
310.19,-36.1071
310.23,-36.7084
310.231,-32.4462
310.232,-33.1381
