lon,lat
23.4992,-36.0755
23.509,-39.0082
23.513,-39.2582
23.5176,-35.0568
23.5193,-35.2473
23.5293,-35.2822
23.5352,-39.0723
23.5557,-35.362
23.5728,-35.7728
23.5802,-35.5472
23.6058,-39.0331
23.6059,-39.9277
23.6059,-35.477
23.6066,-39.3841
23.6208,-34.9789
23.6229,-35.1031
23.6454,-35.6848
23.653,-38.9118
23.6655,-39.5559
23.6839,-35.6999
23.687,-39.3269
23.6892,-39.3895
23.6907,-39.4704
23.6934,-35.4934
23.6937,-35.4915
23.6955,-39.6686
23.6977,-40.1372
23.6977,-35.082
23.7202,-35.8898
23.7282,-34.8809
23.7327,-39.5464
23.7474,-39.9968
23.7514,-38.602
23.7822,-35.802
23.7937,-38.2047
23.7949,-35.9949
23.8005,-35.5853
23.8014,-38.2528
23.8132,-39.5708
23.835,-38.6963
23.8403,-39.4274
23.8592,-39.3216
23.8606,-39.1871
23.8868,-35.5873
23.8979,-39.824
23.9027,-35.7021
23.9147,-35.7303
23.9348,-35.5053
23.9456,-39.9754
23.9682,-35.8822
23.974,-38.9355
23.9871,-38.583
24.0086,-38.3683
24.0263,-35.0519
24.0306,-38.645
24.0396,-35.275
24.0488,-38.2994
24.0519,-38.0314
24.0697,-35.9819
24.0775,-35.5012
24.0837,-35.4065
24.1026,-38.4706
24.1164,-39.5582
24.1339,-35.0624
24.1421,-38.8331
24.1421,-35.2002
24.1453,-38.819
24.1741,-35.1472
24.1753,-35.9843
24.1888,-39.0871
24.1899,-35.3602
24.2323,-35.15
24.2606,-35.5724
24.284,-35.1418
24.2846,-38.0167
24.2857,-39.4532
24.2939,-38.5642
24.3019,-38.6128
24.318,-35.2659
24.3272,-38.6102
24.3337,-38.3259
24.3341,-35.8155
24.3397,-34.8907
24.3403,-35.8474
24.3548,-38.1773
24.3689,-38.6494
24.3804,-35.8143
24.4045,-38.9864
24.4076,-38.5337
24.4089,-38.3647
24.4176,-35.6912
24.4382,-35.5311
24.4484,-35.0925
