lon,lat
295.068,38.3708
295.088,38.4034
295.154,38.4785
295.163,37.9987
295.192,37.8697
295.224,38.9411
295.291,37.6527
295.315,37.7462
295.397,37.8398
295.431,38.2217
295.435,38.2589
295.455,38.5111
295.479,37.9644
295.499,37.2775
295.516,37.6578
295.54,37.7704
295.612,37.8313
295.654,37.5666
295.678,37.9707
295.695,38.1385
295.825,38.8585
295.857,38.7794
295.88,38.7
295.961,38.8268
295.992,38.7243
295.998,38.8169
296.019,37.6221
296.142,38.8536
296.161,37.6544
296.228,38.1491
296.24,38.26
296.3,38.6104
296.324,37.5827
296.351,37.6828
296.362,38.7043
296.446,37.7943
296.541,38.3836
296.565,39.3507
296.581,39.1738
296.606,37.8239
296.608,39.4395
296.64,38.0986
296.786,39.7432
296.841,39.4371
296.866,38.0277
296.87,39.1276
296.879,39.4626
296.928,38.3691
296.94,39.7029
296.983,39.3523
297.039,38.4667
297.042,39.1687
297.054,38.0453
297.101,39.2864
297.127,38.9873
297.142,38.2264
297.146,38.9316
297.158,39.0235
297.16,39.1176
297.162,38.3058
297.207,39.1964
297.227,37.7991
297.297,39.1525
297.313,39.8037
297.351,38.4359
297.355,39.1926
297.376,38.5866
297.421,39.2964
297.448,38.9086
297.467,38.334
297.471,39.0084
297.505,39.3537
297.552,40.0925
297.575,39.3797
297.581,39.5471
297.586,39.7225
297.653,39.3957
297.659,40.0559
297.729,40.0768
297.735,39.1391
297.767,39.7168
297.79,39.194
297.79,39.7452
297.854,39.3008
297.964,38.8612
297.976,38.5314
298.037,38.9354
298.046,38.9436
298.05,38.4932
298.058,39.4053
298.09,38.4249
298.144,40.4813
298.17,40.4824
298.2,39.1123
298.21,39.2436
298.223,39.4084
298.242,40.3894
298.244,39.6689
298.25,39.0053
298.273,39.5574
298.298,38.8481
298.323,39.3566
298.377,39.4837
298.395,39.6258
298.415,39.3611
298.447,38.8273
298.449,39.9337
298.518,38.5818
298.533,39.4951
298.551,40.0768
298.687,39.4108
298.74,39.0953
298.769,39.6024
298.801,40.0746
298.806,39.4148
298.806,39.4696
298.818,40.3117
298.845,38.6445
298.88,39.6963
298.93,39.4116
298.948,39.5076
298.984,39.5502
298.994,38.6267
298.998,38.7697
299.018,39.1853
299.024,39.597
299.036,39.1015
299.036,40.1529
299.103,40.1241
299.129,40.0339
299.142,39.1515
299.169,38.5642
299.19,39.2844
299.225,39.3867
299.284,39.9676
299.307,39.9188
299.318,39.3421
299.325,39.4008
299.35,39.1112
299.391,39.8137
299.417,40.0547
299.504,39.6544
299.538,38.6343
299.542,39.3959
299.546,39.5987
299.548,39.5271
299.655,40.2879
299.678,39.4038
299.738,39.1379
299.829,38.5046
299.841,39.3806
299.864,39.7473
299.899,39.7891
299.908,39.5412
299.923,39.3358
299.928,40.3085
299.934,38.7589
299.946,39.5424
299.972,39.488
299.985,40.068
299.994,40.3247
300.021,39.509
300.042,39.4197
300.11,39.0043
300.113,40.0202
300.147,40.1376
300.172,39.3224
300.201,40.2787
300.212,39.5633
300.243,40.1082
300.288,39.8097
300.295,38.6282
300.318,39.8301
300.357,38.7622
300.374,38.5476
300.379,38.9887
300.403,38.6763
300.454,40.2111
300.49,39.1375
300.496,39.84
300.53,39.7353
300.578,39.107
300.611,39
300.63,40.0916
300.689,39.7221
300.7,40.1245
300.735,40.0184
300.781,39.1348
300.82,40.0134
300.857,38.9975
300.874,40.1767
300.927,40.1938
300.934,40.115
300.951,39.2811
301.02,39.8048
301.097,39.4709
301.16,39.7751
301.19,39.4146
301.204,39.2318
301.206,40.2241
301.234,39.0364
301.242,39.2134
301.3,39.8268
301.301,39.5275
301.324,40.4583
301.399,39.6672
301.41,40.4927
301.459,39.7686
301.476,40.4634
301.535,39.4545
301.561,39.6417
301.574,40.1436
301.629,39.5837
301.656,39.4377
301.664,39.7823
301.709,39.0789
301.719,39.6678
301.766,40.4678
301.776,40.0269
301.784,40.001
301.809,40.3281
301.86,40.1613
301.882,40.4646
301.89,39.0138
301.908,40.1007
301.923,39.9053
301.923,40.6154
301.935,39.0205
301.954,40.2178
301.967,40.4965
302.027,40.1335
302.029,39.6004
302.115,40.1823
302.207,40.3883
302.266,40.3809
302.27,39.7204
302.332,39.8239
302.388,40.2093
302.394,39.7839
302.441,40.0759
302.48,40.2952
302.488,39.2993
302.559,39.7054
302.663,40.0008
302.668,39.5661
302.669,40.4781
302.683,40.0041
302.756,39.9362
302.806,40.327
302.849,39.7672
302.895,40.1237
302.973,39.8044
303,39.8619
303.113,39.8707
303.169,40.6633
303.231,40.2249
303.273,40.3253
303.34,39.9807
303.387,40.0877
303.395,40.3498
303.408,40.0768
303.523,40.6929
303.539,40.7101
303.542,40.5205
303.554,39.982
303.584,39.8577
303.636,39.9256
303.667,39.6298
303.71,39.6297
303.797,39.5491
303.826,39.31
303.864,39.8314
303.865,40.2483
303.954,40.6874
303.978,40.0531
304.033,40.2273
304.051,39.8564
304.081,39.2664
304.096,39.1951
304.168,40.1622
304.194,40.2594
304.286,39.0676
304.31,39.7854
304.318,39.5933
304.356,39.9925
304.419,39
304.436,40.1911
304.454,40.0824
304.459,40.5375
304.479,40.5184
304.482,40.4136
304.498,39.8558
304.539,39.8741
304.625,39.77
304.627,39.1915
304.695,40.2131
304.794,39.5341
305.014,40.2217
305.044,40.4395
305.07,39.5402
305.109,39.9056
305.164,40.4719
305.165,39.594
305.207,39.1805
305.247,39.1296
305.258,38.9111
305.3,39.5818
305.307,38.8975
305.311,38.8275
305.333,39.5253
305.347,38.9568
305.36,39.6735
305.368,39.3587
305.402,39.1267
305.427,39.8718
305.444,39.4931
305.445,38.8478
305.445,40.0488
305.456,40.3528
305.493,40.0704
305.533,39.0047
305.535,40.2502
305.55,39.375
305.58,39.6352
305.591,39.6565
305.596,39.947
305.598,39.9694
305.599,39.4241
305.62,39.2833
305.63,38.574
305.641,39.7856
305.666,39.3112
305.68,39.2051
305.689,39.8946
305.725,39.1663
305.75,39.2452
305.764,39.3478
305.77,40.0228
305.792,39.1223
305.809,40.0365
305.813,40.246
305.822,39.6294
305.907,39.1239
305.951,39.6697
305.972,39.9865
306.1,39.617
306.127,40.1936
306.191,38.8539
306.199,39.1723
306.261,39.0388
306.377,39.9805
306.409,38.5554
306.436,39.3665
306.508,39.8548
306.511,39.8988
306.55,39.8217
306.577,39.2305
306.58,39.8513
306.612,39.233
306.638,39.624
306.669,39.0703
306.679,39.3649
306.698,38.7026
306.722,39.5686
306.774,39.8092
306.795,39.5839
306.818,38.5505
306.825,39.7028
306.879,38.74
306.917,38.7566
306.922,39.1879
306.923,39.3919
307.092,39.067
307.138,39.7099
307.181,39.4492
307.233,39.4587
307.285,38.8058
307.311,39.4123
307.351,39.3415
307.391,39.241
307.395,39.5625
307.398,38.7204
307.412,39.6161
307.457,39.6339
307.567,39.6777
307.608,39.1196
307.619,38.6053
307.662,39.7188
307.664,39.3492
307.672,38.8462
307.716,38.5296
307.731,39.0308
307.749,39.0208
307.842,38.9587
308.091,39.0047
308.15,39.0259
308.157,39.0582
308.274,39.2846
308.337,39.5874
308.367,39.6153
308.416,39.3816
308.438,39.1077
308.5,41.6238
308.5,41.8723
308.519,38.9085
308.583,41.7089
308.646,39.3981
308.69,41.6588
308.703,41.6485
308.738,39.6691
308.74,41.8041
308.752,41.705
308.756,41.8369
308.806,41.9314
308.811,41.7607
308.831,39.515
308.835,41.7767
308.868,41.8716
308.874,41.3313
308.885,41.4719
308.916,39.3491
308.94,41.5963
308.947,39.3715
308.982,39.4017
308.998,39.6096
309.049,41.5306
309.157,41.8068
309.162,39.6356
309.175,38.8914
309.177,41.7161
309.179,41.6841
309.187,38.9925
309.19,41.0607
309.194,39.3596
309.224,41.2693
309.346,41.6512
309.356,39.6254
309.361,41.932
309.395,39.74
309.408,41.6871
309.502,41.2813
309.504,41.2328
309.509,41.3163
309.532,41.534
309.546,41.3604
309.586,41.5932
309.605,41.5504
309.606,41.2331
309.61,39.167
309.615,41.2774
309.653,38.8214
309.653,39.4715
309.654,41.8194
309.673,41.9182
309.705,39.5437
309.721,41.6635
309.746,41.3342
309.759,42.1306
309.786,41.2046
309.79,48.9155
309.821,39.3457
309.838,48.7624
309.839,49.0374
309.855,39.339
309.856,39.6664
309.886,39.7473
309.924,41.8235
309.932,39.5255
309.947,39.5359
309.974,41.1576
309.987,39.5725
309.989,39.2121
309.994,41.0946
310.008,41.2925
310.029,49.0378
310.054,41.4468
310.107,39.3392
310.12,41.4533
310.138,48.8857
310.14,48.6814
310.146,49.1504
310.157,48.8909
310.19,41.5227
310.202,41.4083
310.206,48.8708
310.218,39.3675
310.27,41.7771
310.285,41.3547
310.35,41.4801
310.399,41.7601
310.417,40.883
310.42,40.8936
310.454,39.1756
310.468,48.7136
310.473,48.2966
310.59,40.9239
310.617,48.319
310.689,40.7009
310.69,40.4461
310.691,39.5315
310.73,41.6224
310.778,40.7636
310.788,41.6237
310.79,40.2115
310.827,41.6789
310.899,40.6109
310.976,39.3168
311.001,44.7335
311.01,40.323
311.015,40.8448
311.018,44.517
311.045,47.7984
311.05,39.8043
311.056,39.8007
311.096,48.2688
311.115,39.5317
311.166,40.2074
311.184,39.1581
311.216,39.0135
311.221,48.1474
311.254,40.0763
311.256,39.4205
311.268,39.1659
311.297,45.1944
311.315,40.0118
311.328,41.1738
311.339,39.6314
311.352,39.7491
311.374,41.7157
311.374,45.2491
311.381,38.6051
311.382,38.7533
311.382,39.8822
311.384,40.179
311.441,40.118
311.444,48.1465
311.497,41.4107
311.503,39.8585
311.516,41.3998
311.568,39.3072
311.573,39.0181
311.609,39.7861
311.715,39.2682
311.72,48.2262
311.724,38.7151
311.749,45.2723
311.753,47.8507
311.756,39.1873
311.76,38.8404
311.769,38.7786
311.785,39.7099
311.858,39.5491
311.866,39.0447
311.934,45.6063
311.95,39.6455
312.007,42.3715
312.032,39.5709
312.034,39.4803
312.063,39.599
312.077,42.2586
312.158,39.2879
312.221,38.7566
312.241,39.3686
312.25,42.064
312.26,42.6006
312.273,39.1261
312.283,42.3949
312.284,43.0804
312.285,39.7496
312.293,41.8888
312.294,39.2151
312.303,48.2074
312.352,39.0459
312.37,42.9727
312.389,38.8834
312.39,39.2416
312.396,46.9616
312.429,41.9784
312.431,41.8008
312.436,38.8727
312.455,42.5609
312.468,41.7929
312.469,39.6711
312.483,42.1799
312.491,39.4593
312.497,39.2637
312.514,43.0369
312.531,39.3456
312.531,42.1476
312.533,39.0346
312.533,39.6559
312.546,41.6042
312.558,42.9856
312.572,42.0637
312.573,42.1876
312.585,39.6325
312.586,41.7302
312.599,39.594
312.62,42.1228
312.641,41.912
312.643,42.3145
312.665,41.8136
312.677,39.7402
312.686,46.456
312.698,42.9577
312.741,41.964
312.756,41.4389
312.76,42.0591
312.765,42.9461
312.774,43.1896
312.778,47.4588
312.793,42.4997
312.829,42.5096
312.848,42.1086
312.86,43.1477
312.874,42.7502
312.877,42.4352
312.908,41.6635
312.913,41.4269
312.929,39.2522
312.953,42.0388
312.953,42.6404
312.96,41.9573
312.965,42.0916
312.967,41.9402
312.985,43.1703
313,41.7256
313.03,41.8586
313.045,42.8396
313.067,41.6744
313.094,41.835
313.105,42.3587
313.146,41.3777
313.223,41.6309
313.244,41.4404
313.255,43.1293
313.264,43.414
313.273,41.0959
313.274,42.9693
313.279,42.3129
313.29,42.4438
313.297,41.1983
313.298,41.1822
313.308,42.5079
313.359,43.2589
313.383,41.2476
313.385,41.0972
313.391,42.4735
313.409,42.1067
313.439,42.8817
313.45,42.5954
313.473,41.2193
313.475,42.5376
313.476,42.9074
313.498,43.1437
313.525,41.3683
313.555,43.2606
313.6,41.4482
313.611,43.4448
313.63,43.2646
313.66,43.3994
313.684,42.8563
313.704,43.6995
313.755,42.0198
313.777,41.8743
313.783,42.608
313.79,43.5816
313.81,42.4999
313.817,42.0104
313.819,42.574
313.82,41.6617
313.862,43.2286
313.898,43.7321
313.9,41.2874
313.942,43.7144
313.944,41.8704
313.981,43.586
314.002,43.9339
314.006,43.3198
314.007,43.5817
314.015,43.4016
314.039,41.1154
314.054,43.3773
314.109,41.7644
314.129,43.4967
314.155,41.0465
314.169,41.1096
314.176,42.8428
314.205,41.7469
314.224,41.9066
314.232,41.6051
314.247,42.507
314.252,41.5951
314.304,41.6435
314.314,43.1723
314.342,43.102
314.358,43.5624
314.378,43.2982
314.383,43.9905
314.387,43.8895
314.394,41.3673
314.453,43.0089
314.468,41.551
314.502,41.1629
314.522,41.2024
314.547,42.8255
314.593,43.6019
314.653,41.3417
314.662,43.6223
314.71,43.3177
314.76,42.6148
314.825,42.5575
314.857,43.4376
314.999,43.1713
315.03,45.4013
315.055,43.2824
315.092,42.9338
315.11,43.4203
315.153,45.4233
315.155,45.3913
315.166,43.7248
315.167,43.5523
315.176,45.4774
315.249,43.4118
315.275,45.4576
315.283,45.6644
315.295,43.6669
315.306,43.5131
315.317,42.724
315.338,43.6163
315.348,43.3028
315.352,45.3234
315.378,45.4355
315.452,43.6681
315.459,43.808
315.495,45.7062
315.563,49.9659
315.564,45.815
315.565,45.5064
315.59,45.4181
315.614,43.7505
315.628,45.7986
315.631,45.907
315.643,45.5576
315.687,49.765
315.719,43.6401
315.824,46.1924
315.827,45.9255
315.834,45.6688
315.836,49.9261
315.839,46.0894
315.847,45.6156
315.864,45.4529
315.864,45.8366
315.902,45.9437
315.924,46.0304
315.926,45.3169
315.927,43.35
315.934,43.9099
315.948,44.0543
315.961,46.154
315.996,45.5416
315.999,45.4891
316.003,45.2663
316.012,45.9031
316.038,46.0311
316.042,45.6161
316.059,45.3675
316.062,49.9633
316.088,45.934
316.092,46.0655
316.096,45.686
316.122,45.3911
316.127,44.9888
316.202,46.0992
316.207,45.9335
316.21,46.0499
316.245,43.8873
316.252,43.0827
316.261,44.4126
316.322,44.5843
316.324,46.1038
316.327,46.0967
316.339,46.3513
316.341,44.6498
316.35,45.5832
316.373,43.4812
316.373,46.2715
316.374,46.0704
316.377,45.8807
316.381,44.8024
316.384,44.8304
316.385,44.1688
316.39,43.526
316.402,49.5093
316.407,43.4268
316.411,44.9393
316.421,46.3697
316.44,45.8525
316.449,44.7437
316.464,43.7438
316.469,46.1649
316.476,43.8221
316.481,46.0511
316.49,45.9743
316.514,42.8492
316.518,44.5165
316.52,44.508
316.541,44.2147
316.553,43.3646
316.561,46.2451
316.565,44.3315
316.575,46.0179
316.583,43.4128
316.598,43.3396
316.602,44.5258
316.604,43.4459
316.641,45.0666
316.674,43.9455
316.714,45.1528
316.725,45.6959
316.727,49.4766
316.74,45.0118
316.746,49.4323
316.776,43.2411
316.796,48.536
316.803,42.5664
316.814,48.2853
316.819,42.9743
316.852,43.631
316.859,45.0325
316.878,45.3529
316.916,45.4354
316.93,44.6776
316.93,48.0594
316.938,43.7075
316.946,46.0173
316.95,45.3444
316.951,44.8547
316.969,44.5762
317,45.9287
317.015,42.6559
317.046,46.0537
317.049,43.2868
317.062,43.736
317.068,46.4272
317.07,42.7676
317.072,42.9016
317.083,43.518
317.111,43.1729
317.116,42.5853
317.124,48.9238
317.141,48.2679
317.169,42.8207
317.19,43.318
317.195,48.6355
317.218,43.3649
317.223,48.7183
317.227,43.6039
317.234,42.6569
317.242,48.0113
317.245,47.9547
317.252,47.4229
317.254,45.8556
317.261,48.9046
317.272,43.1518
317.296,46.6179
317.299,47.4938
317.341,45.7237
317.36,42.9221
317.365,43.434
317.375,48.2594
317.381,42.561
317.396,43.3894
317.396,43.4508
317.4,49.0541
317.408,48.8747
317.426,49.1598
317.427,46.4678
317.438,46.7094
317.443,46.7189
317.449,42.871
317.463,47.3197
317.496,48.0563
317.499,42.7416
317.502,47.4276
317.504,42.7487
317.525,47.9765
317.548,47.3341
317.55,45.5051
317.558,48.2932
317.56,48.1772
317.565,47.472
317.588,46.717
317.601,42.1364
317.634,47.346
317.643,42.4508
317.648,45.9141
317.677,42.6294
317.726,46.0651
317.737,48.6692
317.825,48.8896
317.828,47.7618
317.832,48.2884
317.833,42.7867
317.891,42.6554
317.938,47.8906
318.023,49.3764
318.031,42.3809
